,C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,DT,ITM_ID,ITM_NM,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
108,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,391693,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
109,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,238951,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
110,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,80268,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
111,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,19037,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
112,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,23788,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
113,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,14708,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
114,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,9837,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
115,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.8,3천㎡~1만㎡미만,,면적별,3728,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
116,1511613102251770A.13,전북,,시도별,Metropolitan city and province,1511613102251770B.9,1만㎡이상,,면적별,1376,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
117,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.0,계,Total,면적별,573218,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
118,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.2,1백㎡미만,,면적별,398244,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
119,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.3,1백㎡~2백㎡미만,,면적별,100442,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
120,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.4,2백㎡~3백㎡미만,,면적별,20901,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
121,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.5,3백㎡~5백㎡미만,,면적별,25439,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
122,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.6,5백㎡~1천㎡미만,,면적별,13967,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
123,1511613102251770A.14,전남,,시도별,Metropolitan city and province,1511613102251770B.7,1천㎡~3천㎡미만,,면적별,9798,1611613103251770T1,동수,116,2007,A,TX_116110032,건축물 현황(면적별시도별),동,Building
