area,bjdongCd,block,bun,crtnDay,etcPurps,exposPubuseGbCd,exposPubuseGbCdNm,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainAtchGbCd,mainAtchGbCdNm,mainPurpsCd,mainPurpsCdNm,mgmHoDetlPk,mgmHoExposPubuseAreaPk,platGbCd,platPlc,pngtypGbNm,rnum,sigunguCd,splotNm,strctCd,strctCdNm
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76828,0,서울특별시 종로구 청운동 56-49번지,67.26,253,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76829,0,서울특별시 종로구 청운동 56-49번지,67.26,254,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76830,0,서울특별시 종로구 청운동 56-49번지,67.26,255,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76831,0,서울특별시 종로구 청운동 56-49번지,67.26,256,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17163,11110-76832,0,서울특별시 종로구 청운동 56-49번지,67.26,257,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76785,0,서울특별시 종로구 청운동 56-49번지,67.26,258,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76786,0,서울특별시 종로구 청운동 56-49번지,67.26,259,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76787,0,서울특별시 종로구 청운동 56-49번지,67.26,260,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76788,0,서울특별시 종로구 청운동 56-49번지,67.26,261,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76789,0,서울특별시 종로구 청운동 56-49번지,67.26,262,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76790,0,서울특별시 종로구 청운동 56-49번지,67.26,263,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76791,0,서울특별시 종로구 청운동 56-49번지,67.26,264,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76792,0,서울특별시 종로구 청운동 56-49번지,67.26,265,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76793,0,서울특별시 종로구 청운동 56-49번지,67.26,266,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76794,0,서울특별시 종로구 청운동 56-49번지,67.26,267,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76795,0,서울특별시 종로구 청운동 56-49번지,67.26,268,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17160,11110-76796,0,서울특별시 종로구 청운동 56-49번지,67.26,269,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76809,0,서울특별시 종로구 청운동 56-49번지,67.26,270,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76810,0,서울특별시 종로구 청운동 56-49번지,67.26,271,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,1,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76811,0,서울특별시 종로구 청운동 56-49번지,67.26,272,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76812,0,서울특별시 종로구 청운동 56-49번지,67.26,273,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76813,0,서울특별시 종로구 청운동 56-49번지,67.26,274,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,2,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76814,0,서울특별시 종로구 청운동 56-49번지,67.26,275,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76815,0,서울특별시 종로구 청운동 56-49번지,67.26,276,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76816,0,서울특별시 종로구 청운동 56-49번지,67.26,277,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,3,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76817,0,서울특별시 종로구 청운동 56-49번지,67.26,278,11110, ,21,철근콘크리트구조
144.21,10100, ,0056,20140711, ,1,전유,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76818,0,서울특별시 종로구 청운동 56-49번지,67.26,279,11110, ,21,철근콘크리트구조
57.85,10100, ,0056,20140711,주차장,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76819,0,서울특별시 종로구 청운동 56-49번지,67.26,280,11110, ,21,철근콘크리트구조
20.3,10100, ,0056,20140711,계단실,2,공용,20,지상,4,0049, ,0,주건축물,02003,다세대주택,11110-17162,11110-76820,0,서울특별시 종로구 청운동 56-49번지,67.26,281,11110, ,21,철근콘크리트구조
28.75,10100, ,0057,20161108, ,1,전유,20,지상,4,0027, ,0,주건축물,02003,다세대주택,11110-100012828,11110-100032856,0,서울특별시 종로구 청운동 57-27번지,3,282,11110, ,21,철근콘크리트구조
4.85,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012828,11110-100032857,0,서울특별시 종로구 청운동 57-27번지,3,283,11110, ,21,철근콘크리트구조
9.69,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012828,11110-100032858,0,서울특별시 종로구 청운동 57-27번지,3,284,11110, ,21,철근콘크리트구조
29.31,10100, ,0057,20161108, ,1,전유,20,지상,1,0027, ,0,주건축물,02003,다세대주택,11110-100012833,11110-100032869,0,서울특별시 종로구 청운동 57-27번지,2,285,11110, ,21,철근콘크리트구조
4.94,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012833,11110-100032870,0,서울특별시 종로구 청운동 57-27번지,2,286,11110, ,21,철근콘크리트구조
9.88,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012833,11110-100032871,0,서울특별시 종로구 청운동 57-27번지,2,287,11110, ,21,철근콘크리트구조
29.31,10100, ,0057,20161108, ,1,전유,20,지상,2,0027, ,0,주건축물,02003,다세대주택,11110-100012830,11110-100032862,0,서울특별시 종로구 청운동 57-27번지,2,288,11110, ,21,철근콘크리트구조
4.94,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012830,11110-100032863,0,서울특별시 종로구 청운동 57-27번지,2,289,11110, ,21,철근콘크리트구조
9.88,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012830,11110-100032864,0,서울특별시 종로구 청운동 57-27번지,2,290,11110, ,21,철근콘크리트구조
46.78,10100, ,0057,20161108, ,1,전유,10,지하,1,0027, ,0,주건축물,03002,휴게음식점,11110-100012832,11110-100032868,0,서울특별시 종로구 청운동 57-27번지,근생,291,11110, ,21,철근콘크리트구조
39.29,10100, ,0057,20161108, ,1,전유,20,지상,3,0027, ,0,주건축물,02003,다세대주택,11110-100012827,11110-100032853,0,서울특별시 종로구 청운동 57-27번지,1,292,11110, ,21,철근콘크리트구조
6.62,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012827,11110-100032854,0,서울특별시 종로구 청운동 57-27번지,1,293,11110, ,21,철근콘크리트구조
13.24,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012827,11110-100032855,0,서울특별시 종로구 청운동 57-27번지,1,294,11110, ,21,철근콘크리트구조
39.29,10100, ,0057,20161108, ,1,전유,20,지상,2,0027, ,0,주건축물,02003,다세대주택,11110-100012831,11110-100032865,0,서울특별시 종로구 청운동 57-27번지,1,295,11110, ,21,철근콘크리트구조
6.62,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012831,11110-100032866,0,서울특별시 종로구 청운동 57-27번지,1,296,11110, ,21,철근콘크리트구조
13.24,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012831,11110-100032867,0,서울특별시 종로구 청운동 57-27번지,1,297,11110, ,21,철근콘크리트구조
29.31,10100, ,0057,20161108, ,1,전유,20,지상,3,0027, ,0,주건축물,02003,다세대주택,11110-100012829,11110-100032859,0,서울특별시 종로구 청운동 57-27번지,2,298,11110, ,21,철근콘크리트구조
4.94,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012829,11110-100032860,0,서울특별시 종로구 청운동 57-27번지,2,299,11110, ,21,철근콘크리트구조
9.88,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012829,11110-100032861,0,서울특별시 종로구 청운동 57-27번지,2,300,11110, ,21,철근콘크리트구조
39.29,10100, ,0057,20161108, ,1,전유,20,지상,1,0027, ,0,주건축물,02003,다세대주택,11110-100012834,11110-100032872,0,서울특별시 종로구 청운동 57-27번지,1,301,11110, ,21,철근콘크리트구조
6.62,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012834,11110-100032873,0,서울특별시 종로구 청운동 57-27번지,1,302,11110, ,21,철근콘크리트구조
13.24,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012834,11110-100032874,0,서울특별시 종로구 청운동 57-27번지,1,303,11110, ,21,철근콘크리트구조
6.62,10100, ,0057,20161108,주차장,2,공용,10,지하,1,0027, ,0,주건축물,02003,다세대주택,11110-100012826,11110-100032851,0,서울특별시 종로구 청운동 57-27번지,1,304,11110, ,21,철근콘크리트구조
13.24,10100, ,0057,20161108,계단실,2,공용,40,각층,0,0027, ,0,주건축물,02003,다세대주택,11110-100012826,11110-100032852,0,서울특별시 종로구 청운동 57-27번지,1,305,11110, ,21,철근콘크리트구조
39.29,10100, ,0057,20161108, ,1,전유,20,지상,4,0027, ,0,주건축물,02003,다세대주택,11110-100012826,11110-100032850,0,서울특별시 종로구 청운동 57-27번지,1,306,11110, ,21,철근콘크리트구조
121.43,10100, ,0057,20170603,다세대주택,1,전유,20,지상,1,0042, ,0,주건축물,02003,다세대주택,11110-100013727,11110-100035022,0,서울특별시 종로구 청운동 57-42번지,46A,307,11110, ,21,철근콘크리트구조
76.03,10100, ,0057,20170603,주차장,2,공용,10,지하,1,0042, ,0,주건축물,02003,다세대주택,11110-100013727,11110-100035023,0,서울특별시 종로구 청운동 57-42번지,46A,308,11110, ,21,철근콘크리트구조
29.97,10100, ,0057,20170603,계단실,2,공용,40,각층,0,0042, ,0,주건축물,02003,다세대주택,11110-100013727,11110-100035024,0,서울특별시 종로구 청운동 57-42번지,46A,309,11110, ,21,철근콘크리트구조
73.46,10100, ,0057,20170603,다세대주택,1,전유,20,지상,3,0042, ,0,주건축물,02003,다세대주택,11110-100013728,11110-100035025,0,서울특별시 종로구 청운동 57-42번지,28A,310,11110, ,21,철근콘크리트구조
45.99,10100, ,0057,20170603,주차장,2,공용,10,지하,1,0042, ,0,주건축물,02003,다세대주택,11110-100013728,11110-100035026,0,서울특별시 종로구 청운동 57-42번지,28A,311,11110, ,21,철근콘크리트구조
19.13,10100, ,0057,20170603,계단실,2,공용,40,각층,0,0042, ,0,주건축물,02003,다세대주택,11110-100013728,11110-100035027,0,서울특별시 종로구 청운동 57-42번지,28A,312,11110, ,21,철근콘크리트구조
118.42,10100, ,0057,20170603,다세대주택,1,전유,20,지상,2,0042, ,0,주건축물,02003,다세대주택,11110-100013729,11110-100035028,0,서울특별시 종로구 청운동 57-42번지,45A,313,11110, ,21,철근콘크리트구조
74.14,10100, ,0057,20170603,주차장,2,공용,10,지하,1,0042, ,0,주건축물,02003,다세대주택,11110-100013729,11110-100035029,0,서울특별시 종로구 청운동 57-42번지,45A,314,11110, ,21,철근콘크리트구조
30.44,10100, ,0057,20170603,계단실,2,공용,40,각층,0,0042, ,0,주건축물,02003,다세대주택,11110-100013729,11110-100035030,0,서울특별시 종로구 청운동 57-42번지,45A,315,11110, ,21,철근콘크리트구조
70.93,10100, ,0057,20170603,다세대주택,1,전유,20,지상,4,0042, ,0,주건축물,02003,다세대주택,11110-100013726,11110-100035019,0,서울특별시 종로구 청운동 57-42번지,27A,316,11110, ,21,철근콘크리트구조
44.41,10100, ,0057,20170603,주차장,2,공용,10,지하,1,0042, ,0,주건축물,02003,다세대주택,11110-100013726,11110-100035020,0,서울특별시 종로구 청운동 57-42번지,27A,317,11110, ,21,철근콘크리트구조
18.65,10100, ,0057,20170603,계단실,2,공용,40,각층,0,0042, ,0,주건축물,02003,다세대주택,11110-100013726,11110-100035021,0,서울특별시 종로구 청운동 57-42번지,27A,318,11110, ,21,철근콘크리트구조
41.23,10100, ,0057,20150109,501호,1,전유,20,지상,5,0064, ,0,주건축물,02003,다세대주택,11110-100010557,11110-100026652,0,서울특별시 종로구 청운동 57-64번지,a,319,11110, ,32,경량철골구조
27.86,10100, ,0060,20090326, ,1,전유,21,복수층(하층),1,0000, ,0,주건축물,02003,다세대주택,11110-100002412,11110-100005115,0,서울특별시 종로구 청운동 60번지,25.6,320,11110, ,21,철근콘크리트구조
50.83,10100, ,0060,20090326, ,1,전유,22,복수층(상층),2,0000, ,0,주건축물,02003,다세대주택,11110-100002412,11110-100005116,0,서울특별시 종로구 청운동 60번지,25.6,321,11110, ,21,철근콘크리트구조
6.16,10100, ,0060,20090326,계단실,2,공용,40,각층,0,0000, ,0,주건축물,02003,다세대주택,11110-100002412,11110-100005117,0,서울특별시 종로구 청운동 60번지,25.6,322,11110, ,21,철근콘크리트구조
39.74,10100, ,0060,20090326, ,1,전유,21,복수층(하층),3,0000, ,0,주건축물,02003,다세대주택,11110-100002411,11110-100005112,0,서울특별시 종로구 청운동 60번지,21.7,323,11110, ,21,철근콘크리트구조
26.91,10100, ,0060,20090326, ,1,전유,22,복수층(상층),4,0000, ,0,주건축물,02003,다세대주택,11110-100002411,11110-100005113,0,서울특별시 종로구 청운동 60번지,21.7,324,11110, ,21,철근콘크리트구조
5.21,10100, ,0060,20090326,계단실,2,공용,40,각층,0,0000, ,0,주건축물,02003,다세대주택,11110-100002411,11110-100005114,0,서울특별시 종로구 청운동 60번지,21.7,325,11110, ,21,철근콘크리트구조
46.73,10100, ,0060,20090326, ,1,전유,21,복수층(하층),3,0000, ,0,주건축물,02003,다세대주택,11110-100002410,11110-100005109,0,서울특별시 종로구 청운동 60번지,23.4,326,11110, ,21,철근콘크리트구조
25.07,10100, ,0060,20090326, ,1,전유,22,복수층(상층),4,0000, ,0,주건축물,02003,다세대주택,11110-100002410,11110-100005110,0,서울특별시 종로구 청운동 60번지,23.4,327,11110, ,21,철근콘크리트구조
5.62,10100, ,0060,20090326,계단실,2,공용,40,각층,0,0000, ,0,주건축물,02003,다세대주택,11110-100002410,11110-100005111,0,서울특별시 종로구 청운동 60번지,23.4,328,11110, ,21,철근콘크리트구조
27.2,10100, ,0060,20090326, ,1,전유,21,복수층(하층),1,0000, ,0,주건축물,02003,다세대주택,11110-100002409,11110-100005106,0,서울특별시 종로구 청운동 60번지,22.3,329,11110, ,21,철근콘크리트구조
41.43,10100, ,0060,20090326, ,1,전유,22,복수층(상층),2,0000, ,0,주건축물,02003,다세대주택,11110-100002409,11110-100005107,0,서울특별시 종로구 청운동 60번지,22.3,330,11110, ,21,철근콘크리트구조
5.37,10100, ,0060,20090326,계단실,2,공용,40,각층,0,0000, ,0,주건축물,02003,다세대주택,11110-100002409,11110-100005108,0,서울특별시 종로구 청운동 60번지,22.3,331,11110, ,21,철근콘크리트구조
65.05,10100, ,0079,20090326, ,1,전유,20,지상,1,0002, ,0,주건축물,02003,다세대주택,11110-14177,11110-59138,0,서울특별시 종로구 청운동 79-2번지,23,332,11110, ,21,철근콘크리트구조
6.6,10100, ,0079,20090326,계단실,2,공용,40,각층,0,0002, ,0,주건축물,02003,다세대주택,11110-14177,11110-59139,0,서울특별시 종로구 청운동 79-2번지,23,333,11110, ,21,철근콘크리트구조
5.15,10100, ,0079,20090326,주차장,2,공용,20,지상,1,0002, ,0,주건축물,02003,다세대주택,11110-14177,11110-59140,0,서울특별시 종로구 청운동 79-2번지,23,334,11110, ,21,철근콘크리트구조
66.35,10100, ,0079,20090326, ,1,전유,20,지상,3,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59144,0,서울특별시 종로구 청운동 79-2번지,40,335,11110, ,21,철근콘크리트구조
6.74,10100, ,0079,20090326,계단실,2,공용,40,각층,0,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59145,0,서울특별시 종로구 청운동 79-2번지,40,336,11110, ,21,철근콘크리트구조
0,10100, ,0079,20090326,주차장,2,공용,20,지상,1,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59146,0,서울특별시 종로구 청운동 79-2번지,40,337,11110, ,21,철근콘크리트구조
46.22,10100, ,0079,20090326, ,1,전유,20,지상,4,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59147,0,서울특별시 종로구 청운동 79-2번지,40,338,11110, ,21,철근콘크리트구조
4.69,10100, ,0079,20090326,계단실,2,공용,40,각층,0,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59148,0,서울특별시 종로구 청운동 79-2번지,40,339,11110, ,21,철근콘크리트구조
3.66,10100, ,0079,20090326,주차장,2,공용,20,지상,1,0002, ,0,주건축물,02003,다세대주택,11110-14179,11110-59149,0,서울특별시 종로구 청운동 79-2번지,40,340,11110, ,21,철근콘크리트구조
66.35,10100, ,0079,20090326, ,1,전유,20,지상,2,0002, ,0,주건축물,02003,다세대주택,11110-14178,11110-59141,0,서울특별시 종로구 청운동 79-2번지,24,341,11110, ,21,철근콘크리트구조
6.74,10100, ,0079,20090326,계단실,2,공용,40,각층,0,0002, ,0,주건축물,02003,다세대주택,11110-14178,11110-59142,0,서울특별시 종로구 청운동 79-2번지,24,342,11110, ,21,철근콘크리트구조
5.25,10100, ,0079,20090326,주차장,2,공용,20,지상,1,0002, ,0,주건축물,02003,다세대주택,11110-14178,11110-59143,0,서울특별시 종로구 청운동 79-2번지,24,343,11110, ,21,철근콘크리트구조
84.93,10100, ,0089,20090326, ,1,전유,40,각층,1,0005, ,0,주건축물,02002,연립주택,11110-11846,11110-47828,0,서울특별시 종로구 청운동 89-5번지,41.85A,344,11110, ,21,철근콘크리트구조
36.71,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11846,11110-47829,0,서울특별시 종로구 청운동 89-5번지,41.85A,345,11110, ,21,철근콘크리트구조
16.71,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11846,11110-47830,0,서울특별시 종로구 청운동 89-5번지,41.85A,346,11110, ,21,철근콘크리트구조
84.96,10100, ,0089,20090326, ,1,전유,40,각층,1,0005, ,0,주건축물,02002,연립주택,11110-11852,11110-47846,0,서울특별시 종로구 청운동 89-5번지,41.87B,347,11110, ,21,철근콘크리트구조
84.82,10100, ,0089,20090326, ,1,전유,40,각층,1,0005, ,0,주건축물,02002,연립주택,11110-11853,11110-47849,0,서울특별시 종로구 청운동 89-5번지,41.80C,348,11110, ,21,철근콘크리트구조
16.69,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11853,11110-47850,0,서울특별시 종로구 청운동 89-5번지,41.80C,349,11110, ,21,철근콘크리트구조
36.67,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11853,11110-47851,0,서울특별시 종로구 청운동 89-5번지,41.80C,350,11110, ,21,철근콘크리트구조
84.73,10100, ,0089,20090326, ,1,전유,40,각층,2,0005, ,0,주건축물,02002,연립주택,11110-11857,11110-47861,0,서울특별시 종로구 청운동 89-5번지,41.75D,351,11110, ,21,철근콘크리트구조
16.67,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11857,11110-47862,0,서울특별시 종로구 청운동 89-5번지,41.75D,352,11110, ,21,철근콘크리트구조
36.63,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11857,11110-47863,0,서울특별시 종로구 청운동 89-5번지,41.75D,353,11110, ,21,철근콘크리트구조
84.96,10100, ,0089,20090326, ,1,전유,40,각층,4,0005, ,0,주건축물,02002,연립주택,11110-11860,11110-47870,0,서울특별시 종로구 청운동 89-5번지,41.87B,354,11110, ,21,철근콘크리트구조
16.72,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11860,11110-47871,0,서울특별시 종로구 청운동 89-5번지,41.87B,355,11110, ,21,철근콘크리트구조
36.73,10100, ,0089,20090326,주차장,2,공용,20,지상,1,0005, ,0,주건축물,02002,연립주택,11110-11860,11110-47872,0,서울특별시 종로구 청운동 89-5번지,41.87B,356,11110, ,21,철근콘크리트구조
84.93,10100, ,0089,20090326, ,1,전유,40,각층,3,0005, ,0,주건축물,02002,연립주택,11110-11848,11110-47834,0,서울특별시 종로구 청운동 89-5번지,41.85A,357,11110, ,21,철근콘크리트구조
36.71,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11848,11110-47835,0,서울특별시 종로구 청운동 89-5번지,41.85A,358,11110, ,21,철근콘크리트구조
16.71,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11848,11110-47836,0,서울특별시 종로구 청운동 89-5번지,41.85A,359,11110, ,21,철근콘크리트구조
84.73,10100, ,0089,20090326, ,1,전유,40,각층,1,0005, ,0,주건축물,02002,연립주택,11110-11854,11110-47852,0,서울특별시 종로구 청운동 89-5번지,41.75D,360,11110, ,21,철근콘크리트구조
16.67,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11854,11110-47853,0,서울특별시 종로구 청운동 89-5번지,41.75D,361,11110, ,21,철근콘크리트구조
36.63,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11854,11110-47854,0,서울특별시 종로구 청운동 89-5번지,41.75D,362,11110, ,21,철근콘크리트구조
84.93,10100, ,0089,20090326, ,1,전유,40,각층,4,0005, ,0,주건축물,02002,연립주택,11110-11850,11110-47840,0,서울특별시 종로구 청운동 89-5번지,41.85A,363,11110, ,21,철근콘크리트구조
36.71,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11850,11110-47841,0,서울특별시 종로구 청운동 89-5번지,41.85A,364,11110, ,21,철근콘크리트구조
16.71,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11850,11110-47842,0,서울특별시 종로구 청운동 89-5번지,41.85A,365,11110, ,21,철근콘크리트구조
84.96,10100, ,0089,20090326, ,1,전유,40,각층,2,0005, ,0,주건축물,02002,연립주택,11110-11855,11110-47855,0,서울특별시 종로구 청운동 89-5번지,41.87B,366,11110, ,21,철근콘크리트구조
16.72,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11855,11110-47856,0,서울특별시 종로구 청운동 89-5번지,41.87B,367,11110, ,21,철근콘크리트구조
36.73,10100, ,0089,20090326,주차장,2,공용,20,지상,1,0005, ,0,주건축물,02002,연립주택,11110-11855,11110-47857,0,서울특별시 종로구 청운동 89-5번지,41.87B,368,11110, ,21,철근콘크리트구조
84.73,10100, ,0089,20090326, ,1,전유,40,각층,4,0005, ,0,주건축물,02002,연립주택,11110-11861,11110-47873,0,서울특별시 종로구 청운동 89-5번지,41.75D,369,11110, ,21,철근콘크리트구조
16.67,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11861,11110-47874,0,서울특별시 종로구 청운동 89-5번지,41.75D,370,11110, ,21,철근콘크리트구조
36.63,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11861,11110-47875,0,서울특별시 종로구 청운동 89-5번지,41.75D,371,11110, ,21,철근콘크리트구조
84.82,10100, ,0089,20090326, ,1,전유,40,각층,4,0005, ,0,주건축물,02002,연립주택,11110-11851,11110-47843,0,서울특별시 종로구 청운동 89-5번지,41.80C,372,11110, ,21,철근콘크리트구조
16.69,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11851,11110-47844,0,서울특별시 종로구 청운동 89-5번지,41.80C,373,11110, ,21,철근콘크리트구조
36.67,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11851,11110-47845,0,서울특별시 종로구 청운동 89-5번지,41.80C,374,11110, ,21,철근콘크리트구조
84.82,10100, ,0089,20090326, ,1,전유,40,각층,2,0005, ,0,주건축물,02002,연립주택,11110-11856,11110-47858,0,서울특별시 종로구 청운동 89-5번지,41.80C,375,11110, ,21,철근콘크리트구조
16.69,10100, ,0089,20090326,계단실,2,공용,40,각층,0,0005, ,0,주건축물,02002,연립주택,11110-11856,11110-47859,0,서울특별시 종로구 청운동 89-5번지,41.80C,376,11110, ,21,철근콘크리트구조
36.67,10100, ,0089,20090326,주차장,2,공용,10,지하,1,0005, ,0,주건축물,02002,연립주택,11110-11856,11110-47860,0,서울특별시 종로구 청운동 89-5번지,41.80C,377,11110, ,21,철근콘크리트구조
84.82,10100, ,0089,20090326, ,1,전유,40,각층,3,0005, ,0,주건축물,02002,연립주택,11110-11858,11110-47864,0,서울특별시 종로구 청운동 89-5번지,41.80C,378,11110, ,21,철근콘크리트구조
