archGbCd,archGbCdNm,bjdongCd,bldNm,block,bun,crtnDay,flrArea,flrGbCd,flrGbCdNm,flrNo,ji,lot,mainPurpsCd,mainPurpsCdNm,mgmDongOulnPk,mgmFlrOulnPk,mgmPmsrgstPk,platGbCd,platPlc,rnum,sigunguCd,splotNm,strctCd,strctCdNm
0100,신축,10200, , ,0004,20111231,110.63,20,지상,3,0002, ,04402,사무소,11110-100013395,11110-100025182,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,35,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0004,20111231,124.45,20,지상,2,0002, ,04402,사무소,11110-100013395,11110-100025183,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,36,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0004,20111231,57.46,20,지상,4,0002, ,04402,사무소,11110-100013395,11110-100025184,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,37,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0004,20111231,124.42,20,지상,1,0002, ,04402,사무소,11110-100013395,11110-100025185,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,38,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0004,20111231,127.32,10,지하,1,0002, ,04402,사무소,11110-100013395,11110-100025186,11110-100013895,0,서울특별시 종로구 신교동 4-2번지,39,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,139.7,20,지상,3,0001, ,02003,다세대주택,11110-100011190,11110-100020508,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,40,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,139.7,20,지상,1,0001, ,02003,다세대주택,11110-100011190,11110-100020509,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,41,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,139.7,20,지상,2,0001, ,02003,다세대주택,11110-100011190,11110-100020510,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,42,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,66.51,10,지하,1,0001, ,04402,사무소,11110-100011190,11110-100020511,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,43,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,18.54,10,지하,1,0001, ,04402,사무소,11110-100011190,11110-100020512,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,44,11110, ,21,철근콘크리트구조
0700,용도변경,10200,신교동 6-1 근생및다세대주택, ,0006,20131018,51.75,10,지하,1,0001, ,02005,부대시설,11110-100011190,11110-100020513,11110-100013164,0,서울특별시 종로구 신교동 6-1번지,45,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 단독주택(서윤기), ,0006,20111229,24.69,20,지상,3,0002, ,01001,단독주택,11110-100013361,11110-100025100,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,46,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 단독주택(서윤기), ,0006,20111229,28.79,20,지상,2,0002, ,01001,단독주택,11110-100013361,11110-100025101,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,47,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 단독주택(서윤기), ,0006,20111229,21.56,20,지상,1,0002, ,01001,단독주택,11110-100013361,11110-100025102,11110-100014456,0,서울특별시 종로구 신교동 6-2번지,48,11110, ,21,철근콘크리트구조
0200,증축,10200,신교동주택, ,0006,20140411,9,10,지하,1,0004, ,01001,단독주택,11110-5162,11110-23387,11110-4434,0,서울특별시 종로구 신교동 6-4번지,49,11110, ,11,벽돌구조
 , ,10200,신교동주택, ,0006,20140411,0,10,지하,1,0004, , , ,11110-5162,11110-23388,11110-4434,0,서울특별시 종로구 신교동 6-4번지,50,11110, , , 
0200,증축,10200,신교동주택, ,0006,20140411,7,20,지상,1,0004, ,01001,단독주택,11110-5162,11110-23389,11110-4434,0,서울특별시 종로구 신교동 6-4번지,51,11110, ,11,벽돌구조
0200,증축,10200,신교동주택, ,0006,20140411,7.13,20,지상,2,0004, ,01001,단독주택,11110-5162,11110-23390,11110-4434,0,서울특별시 종로구 신교동 6-4번지,52,11110, ,11,벽돌구조
0700,용도변경,10200,S&W, ,0006,20170112,89.43,20,지상,2,0004, ,04402,사무소,11110-100027047,11110-100052871,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,53,11110, ,11,벽돌구조
0700,용도변경,10200,S&W, ,0006,20170112,89.3,20,지상,1,0004, ,04402,사무소,11110-100027047,11110-100052872,11110-100027098,0,서울특별시 종로구 신교동 6-4번지,54,11110, ,11,벽돌구조
0100,신축,10200,풍성애뜰안, ,0006,20150107,99.21,20,지상,5,0006, ,02003,다세대주택,11110-100020965,11110-100041024,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,55,11110, ,21,철근콘크리트구조
0100,신축,10200,풍성애뜰안, ,0006,20150107,14.66,20,지상,1,0006, ,02003,다세대주택,11110-100020965,11110-100041025,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,56,11110, ,21,철근콘크리트구조
0100,신축,10200,풍성애뜰안, ,0006,20150107,121.44,20,지상,4,0006, ,02003,다세대주택,11110-100020965,11110-100041026,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,57,11110, ,21,철근콘크리트구조
0100,신축,10200,풍성애뜰안, ,0006,20150107,172.44,20,지상,3,0006, ,02003,다세대주택,11110-100020965,11110-100041027,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,58,11110, ,21,철근콘크리트구조
0100,신축,10200,풍성애뜰안, ,0006,20150107,172.44,20,지상,2,0006, ,02003,다세대주택,11110-100020965,11110-100041028,11110-100017446,0,서울특별시 종로구 신교동 6-6번지,59,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,328.66,10,지하,1,0011, ,20001,주차장,11110-1224,11110-6416,11110-825,0,서울특별시 종로구 신교동 6-11번지,60,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,192.12,20,지상,1,0011, ,02001,아파트,11110-1224,11110-6417,11110-825,0,서울특별시 종로구 신교동 6-11번지,61,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,192.52,20,지상,2,0011, ,02001,아파트,11110-1224,11110-6418,11110-825,0,서울특별시 종로구 신교동 6-11번지,62,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,189.14,20,지상,3,0011, ,02001,아파트,11110-1224,11110-6419,11110-825,0,서울특별시 종로구 신교동 6-11번지,63,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,189.14,20,지상,4,0011, ,02001,아파트,11110-1224,11110-6420,11110-825,0,서울특별시 종로구 신교동 6-11번지,64,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,179.52,20,지상,5,0011, ,02001,아파트,11110-1224,11110-6421,11110-825,0,서울특별시 종로구 신교동 6-11번지,65,11110, ,21,철근콘크리트구조
2000,허가/신고사항변경,10200,신현아파트102동, ,0006,20090326,119.16,20,지상,6,0011, ,02001,아파트,11110-1224,11110-6422,11110-825,0,서울특별시 종로구 신교동 6-11번지,66,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,328.66,10,지하,1,0013, ,20001,주차장,11110-1331,11110-7028,11110-931,0,서울특별시 종로구 신교동 6-13번지,67,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,83.93,20,지상,1,0013, ,04499,기타사무소,11110-1331,11110-7029,11110-931,0,서울특별시 종로구 신교동 6-13번지,68,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,108.19,20,지상,1,0013, ,02001,아파트,11110-1331,11110-7030,11110-931,0,서울특별시 종로구 신교동 6-13번지,69,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,192.52,20,지상,2,0013, ,02001,아파트,11110-1331,11110-7031,11110-931,0,서울특별시 종로구 신교동 6-13번지,70,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,189.14,20,지상,3,0013, ,02001,아파트,11110-1331,11110-7032,11110-931,0,서울특별시 종로구 신교동 6-13번지,71,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,189.14,20,지상,4,0013, ,02001,아파트,11110-1331,11110-7033,11110-931,0,서울특별시 종로구 신교동 6-13번지,72,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,170.72,20,지상,5,0013, ,02001,아파트,11110-1331,11110-7034,11110-931,0,서울특별시 종로구 신교동 6-13번지,73,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-12외3필지, ,0006,20090326,125.76,20,지상,6,0013, ,02001,아파트,11110-1331,11110-7035,11110-931,0,서울특별시 종로구 신교동 6-13번지,74,11110, ,21,철근콘크리트구조
0100,신축,10200,유니온빌,6,0006,20131126,712.74,10,지하,1,0017,17,02002,연립주택,11110-534,11110-2916,11110-321,0,서울특별시 종로구 신교동 6-17번지,75,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200,유니온빌,6,0006,20131126,978.8,20,지상,1,0017,17,02002,연립주택,11110-534,11110-2917,11110-321,0,서울특별시 종로구 신교동 6-17번지,76,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0600,대수선,10200,가원빌라, ,0006,20140724,82.71,10,지하,1,0025, ,02003,다세대주택,11110-100010594,11110-100018961,11110-100012519,0,서울특별시 종로구 신교동 6-25번지,77,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-46, ,0006,20090326,72.05,10,지하,1,0046, ,04499,기타사무소,11110-2087,11110-9817,11110-1626,0,서울특별시 종로구 신교동 6-46번지,78,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-46, ,0006,20090326,72.05,20,지상,1,0046, ,20001,주차장,11110-2087,11110-9818,11110-1626,0,서울특별시 종로구 신교동 6-46번지,79,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동6-46, ,0006,20090326,72.05,20,지상,2,0046, ,04499,기타사무소,11110-2087,11110-9819,11110-1626,0,서울특별시 종로구 신교동 6-46번지,80,11110, ,21,철근콘크리트구조
0200,증축,10200,신교동 6-47, ,0006,20150107,14.33,20,지상,2,0047, ,01003,다가구주택,11110-100020953,11110-100040992,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,81,11110, ,11,벽돌구조
0200,증축,10200,신교동 6-47, ,0006,20150107,20.73,20,지상,1,0047, ,01003,다가구주택,11110-100020953,11110-100040993,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,82,11110, ,11,벽돌구조
0200,증축,10200,신교동 6-47, ,0006,20150107,15.12,10,지하,1,0047, ,01003,다가구주택,11110-100020953,11110-100040994,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,83,11110, ,21,철근콘크리트구조
0200,증축,10200,신교동 6-47, ,0006,20150107,9.24,30,옥탑,1,0047, ,01003,다가구주택,11110-100020953,11110-100040995,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,84,11110, ,11,벽돌구조
0200,증축,10200,신교동 6-47, ,0006,20150107,1.6,20,지상,1,0047, ,01003,다가구주택,11110-100020953,11110-100040996,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,85,11110, ,32,경량철골구조
0600,대수선,10200,신교동 6-47, ,0006,20150107,53.72,20,지상,1,0047, ,01003,다가구주택,11110-100020953,11110-100040997,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,86,11110, ,11,벽돌구조
0600,대수선,10200,신교동 6-47, ,0006,20150107,31.77,20,지상,2,0047, ,01003,다가구주택,11110-100020953,11110-100040998,11110-100021632,0,서울특별시 종로구 신교동 6-47번지,87,11110, ,11,벽돌구조
0100,신축,10200,1, ,0006,20090326,34.39,20,지상,1,0049, ,02003,다세대주택,11110-1898,11110-8815,11110-1444,0,서울특별시 종로구 신교동 6-49번지,88,11110, ,21,철근콘크리트구조
0100,신축,10200,1, ,0006,20090326,94.38,20,지상,2,0049, ,02003,다세대주택,11110-1898,11110-8816,11110-1444,0,서울특별시 종로구 신교동 6-49번지,89,11110, ,21,철근콘크리트구조
0100,신축,10200,1, ,0006,20090326,94.38,20,지상,3,0049, ,02003,다세대주택,11110-1898,11110-8817,11110-1444,0,서울특별시 종로구 신교동 6-49번지,90,11110, ,21,철근콘크리트구조
0100,신축,10200,1, ,0006,20090326,65.81,20,지상,4,0049, ,02003,다세대주택,11110-1898,11110-8818,11110-1444,0,서울특별시 종로구 신교동 6-49번지,91,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,40.19,20,지상,1,0049, ,02003,다세대주택,11110-146,11110-722,11110-139,0,서울특별시 종로구 신교동 6-49번지,92,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,40.19,20,지상,2,0049, ,02003,다세대주택,11110-146,11110-723,11110-139,0,서울특별시 종로구 신교동 6-49번지,93,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,40.19,20,지상,3,0049, ,02003,다세대주택,11110-146,11110-724,11110-139,0,서울특별시 종로구 신교동 6-49번지,94,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,40.16,20,지상,4,0049, ,02003,다세대주택,11110-146,11110-725,11110-139,0,서울특별시 종로구 신교동 6-49번지,95,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,5,30,옥탑,1,0049, ,02003,다세대주택,11110-146,11110-726,11110-139,0,서울특별시 종로구 신교동 6-49번지,96,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0006,20090326,40.19,10,지하,1,0049, ,02003,다세대주택,11110-146,11110-721,11110-139,0,서울특별시 종로구 신교동 6-49번지,97,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동다세대주택, ,0006,20131010,161.19,10,지하,1,0053, ,02003,다세대주택,11110-2000,11110-9352,11110-1541,0,서울특별시 종로구 신교동 6-53번지,98,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동다세대주택, ,0006,20131010,138.15,20,지상,1,0053, ,02003,다세대주택,11110-2000,11110-9353,11110-1541,0,서울특별시 종로구 신교동 6-53번지,99,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동다세대주택, ,0006,20131010,138.15,20,지상,2,0053, ,02003,다세대주택,11110-2000,11110-9354,11110-1541,0,서울특별시 종로구 신교동 6-53번지,100,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동다세대주택, ,0006,20131010,138.15,20,지상,3,0053, ,02003,다세대주택,11110-2000,11110-9355,11110-1541,0,서울특별시 종로구 신교동 6-53번지,101,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동다세대주택, ,0006,20131010,128.49,20,지상,4,0053, ,02003,다세대주택,11110-2000,11110-9356,11110-1541,0,서울특별시 종로구 신교동 6-53번지,102,11110, ,21,철근콘크리트구조
0100,신축,10200,GB RAUM, ,0006,20150331,98,20,지상,2,0080, ,02003,다세대주택,11110-100021815,11110-100042682,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,103,11110, ,21,철근콘크리트구조
0100,신축,10200,GB RAUM, ,0006,20150331,65.3,20,지상,4,0080, ,02003,다세대주택,11110-100021815,11110-100042683,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,104,11110, ,21,철근콘크리트구조
0100,신축,10200,GB RAUM, ,0006,20150331,31.86,20,지상,1,0080, ,02003,다세대주택,11110-100021815,11110-100042684,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,105,11110, ,21,철근콘크리트구조
0100,신축,10200,GB RAUM, ,0006,20150331,31.16,20,지상,5,0080, ,02003,다세대주택,11110-100021815,11110-100042685,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,106,11110, ,21,철근콘크리트구조
0100,신축,10200,GB RAUM, ,0006,20150331,98,20,지상,3,0080, ,02003,다세대주택,11110-100021815,11110-100042686,11110-100020854,0,서울특별시 종로구 신교동 6-80번지,107,11110, ,21,철근콘크리트구조
0100,신축,10200, ,12,0012,20131126,11.23,20,지상,1,0000, ,02005,부대시설,11110-459,11110-2551,11110-265,0,서울특별시 종로구 신교동 12번지,108,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,12,0012,20131126,96.11,20,지상,2,0000, ,02003,다세대주택,11110-459,11110-2552,11110-265,0,서울특별시 종로구 신교동 12번지,109,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,12,0012,20131126,96.11,20,지상,3,0000, ,02003,다세대주택,11110-459,11110-2553,11110-265,0,서울특별시 종로구 신교동 12번지,110,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,12,0012,20131126,96.11,20,지상,4,0000, ,02003,다세대주택,11110-459,11110-2554,11110-265,0,서울특별시 종로구 신교동 12번지,111,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,12,0012,20131126,96.11,20,지상,5,0000, ,02003,다세대주택,11110-459,11110-2555,11110-265,0,서울특별시 종로구 신교동 12번지,112,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,51.35,10,지하,1,0006, ,02003,다세대주택,11110-187,11110-982,11110-166,0,서울특별시 종로구 신교동 17-6번지,113,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,66.45,20,지상,1,0006, ,02003,다세대주택,11110-187,11110-983,11110-166,0,서울특별시 종로구 신교동 17-6번지,114,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,66.45,20,지상,2,0006, ,02003,다세대주택,11110-187,11110-984,11110-166,0,서울특별시 종로구 신교동 17-6번지,115,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,66.45,20,지상,3,0006, ,02003,다세대주택,11110-187,11110-985,11110-166,0,서울특별시 종로구 신교동 17-6번지,116,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,66.45,20,지상,4,0006, ,02003,다세대주택,11110-187,11110-986,11110-166,0,서울특별시 종로구 신교동 17-6번지,117,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,66.45,20,지상,5,0006, ,02003,다세대주택,11110-187,11110-987,11110-166,0,서울특별시 종로구 신교동 17-6번지,118,11110, ,21,철근콘크리트구조
0200,증축,10200,신교동 근.생및다세대주택, ,0017,20140905,44.11,20,지상,6,0006, ,02003,다세대주택,11110-100019920,11110-100038527,11110-100020680,0,서울특별시 종로구 신교동 17-6번지,119,11110, ,32,경량철골구조
0200,증축,10200,수정빌라, ,0017,20090326,38.64,10,지하,1,0009, ,02003,다세대주택,11110-5350,11110-23941,11110-4615,0,서울특별시 종로구 신교동 17-9번지,120,11110, ,21,철근콘크리트구조
0200,증축,10200,수정빌라, ,0017,20090326,38.64,20,지상,1,0009, ,02003,다세대주택,11110-5350,11110-23942,11110-4615,0,서울특별시 종로구 신교동 17-9번지,121,11110, ,21,철근콘크리트구조
0200,증축,10200,수정빌라, ,0017,20090326,38.64,20,지상,2,0009, ,02003,다세대주택,11110-5350,11110-23943,11110-4615,0,서울특별시 종로구 신교동 17-9번지,122,11110, ,21,철근콘크리트구조
0200,증축,10200,수정빌라, ,0017,20090326,38.64,20,지상,3,0009, ,02003,다세대주택,11110-5350,11110-23944,11110-4615,0,서울특별시 종로구 신교동 17-9번지,123,11110, ,21,철근콘크리트구조
0200,증축,10200,수정빌라, ,0017,20090326,38.64,20,지상,4,0009, ,02003,다세대주택,11110-5350,11110-23945,11110-4615,0,서울특별시 종로구 신교동 17-9번지,124,11110, ,21,철근콘크리트구조
0200,증축,10200,수정빌라, ,0017,20090326,10.6,20,지상,5,0009, ,02003,다세대주택,11110-5350,11110-23946,11110-4615,0,서울특별시 종로구 신교동 17-9번지,125,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,38.64,10,지하,1,0009, ,02003,다세대주택,11110-159,11110-797,11110-145,0,서울특별시 종로구 신교동 17-9번지,126,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,38.64,20,지상,1,0009, ,02003,다세대주택,11110-159,11110-798,11110-145,0,서울특별시 종로구 신교동 17-9번지,127,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,38.64,20,지상,2,0009, ,02003,다세대주택,11110-159,11110-799,11110-145,0,서울특별시 종로구 신교동 17-9번지,128,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,38.64,20,지상,3,0009, ,02003,다세대주택,11110-159,11110-800,11110-145,0,서울특별시 종로구 신교동 17-9번지,129,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20130618,38.64,20,지상,4,0009, ,02003,다세대주택,11110-159,11110-801,11110-145,0,서울특별시 종로구 신교동 17-9번지,130,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20170524,190.88,20,지상,2,0010, ,02003,다세대주택,11110-100027979,11110-100054852,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,131,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20170524,183.18,20,지상,4,0010, ,02003,다세대주택,11110-100027979,11110-100054853,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,132,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20170524,190.88,20,지상,3,0010, ,02003,다세대주택,11110-100027979,11110-100054854,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,133,11110, ,21,철근콘크리트구조
0100,신축,10200, , ,0017,20170524,81.07,20,지상,1,0010, ,02003,다세대주택,11110-100027979,11110-100054855,11110-100026235,0,서울특별시 종로구 신교동 17-10번지,134,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,10,지하,1,0021, ,02003,다세대주택,11110-5451,11110-24357,11110-4777,0,서울특별시 종로구 신교동 17-21번지,135,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,1,0021, ,02003,다세대주택,11110-5451,11110-24358,11110-4777,0,서울특별시 종로구 신교동 17-21번지,136,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,2,0021, ,02003,다세대주택,11110-5451,11110-24359,11110-4777,0,서울특별시 종로구 신교동 17-21번지,137,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,3,0021, ,02003,다세대주택,11110-5451,11110-24360,11110-4777,0,서울특별시 종로구 신교동 17-21번지,138,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,4,0021, ,02003,다세대주택,11110-5451,11110-24361,11110-4777,0,서울특별시 종로구 신교동 17-21번지,139,11110, ,21,철근콘크리트구조
0200,증축,10200,신교, ,0017,20110723,15.86,20,지상,5,0021, ,02003,다세대주택,11110-5451,11110-24362,11110-4777,0,서울특별시 종로구 신교동 17-21번지,140,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,0,30,옥탑,0,0021, , , ,11110-5451,11110-24363,11110-4777,0,서울특별시 종로구 신교동 17-21번지,141,11110, , , 
 , ,10200,신교, ,0017,20110723,47.52,10,지하,1,0021, ,02003,다세대주택,11110-5362,11110-24008,11110-4627,0,서울특별시 종로구 신교동 17-21번지,142,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,1,0021, ,02003,다세대주택,11110-5362,11110-24009,11110-4627,0,서울특별시 종로구 신교동 17-21번지,143,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,2,0021, ,02003,다세대주택,11110-5362,11110-24010,11110-4627,0,서울특별시 종로구 신교동 17-21번지,144,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,3,0021, ,02003,다세대주택,11110-5362,11110-24011,11110-4627,0,서울특별시 종로구 신교동 17-21번지,145,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,47.52,20,지상,4,0021, ,02003,다세대주택,11110-5362,11110-24012,11110-4627,0,서울특별시 종로구 신교동 17-21번지,146,11110, ,21,철근콘크리트구조
0200,증축,10200,신교, ,0017,20110723,15.86,20,지상,5,0021, ,02003,다세대주택,11110-5362,11110-24013,11110-4627,0,서울특별시 종로구 신교동 17-21번지,147,11110, ,21,철근콘크리트구조
 , ,10200,신교, ,0017,20110723,0,30,옥탑,0,0021, , , ,11110-5362,11110-24014,11110-4627,0,서울특별시 종로구 신교동 17-21번지,148,11110, , , 
0100,신축,10200, ,17,0017,20100112,58.7,20,지상,1,0031,31,02003,다세대주택,11110-150,11110-745,11110-142,0,서울특별시 종로구 신교동 17-31번지,149,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,17,0017,20100112,65.9,20,지상,2,0031,31,02003,다세대주택,11110-150,11110-746,11110-142,0,서울특별시 종로구 신교동 17-31번지,150,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,17,0017,20100112,65.9,20,지상,3,0031,31,02003,다세대주택,11110-150,11110-747,11110-142,0,서울특별시 종로구 신교동 17-31번지,151,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,17,0017,20100112,65.9,20,지상,4,0031,31,02003,다세대주택,11110-150,11110-748,11110-142,0,서울특별시 종로구 신교동 17-31번지,152,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,17,0017,20100112,65.9,20,지상,5,0031,31,02003,다세대주택,11110-150,11110-749,11110-142,0,서울특별시 종로구 신교동 17-31번지,153,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200, ,17,0017,20100112,7.68,30,옥탑,1,0031,31,02003,다세대주택,11110-150,11110-750,11110-142,0,서울특별시 종로구 신교동 17-31번지,154,11110,서울특별시 종로구 신교동,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,65.9,20,지상,2,0031, ,02003,다세대주택,11110-100008772,11110-100014441,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,155,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,7.68,20,지상,5,0031, ,02003,다세대주택,11110-100008772,11110-100014442,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,156,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,65.9,20,지상,5,0031, ,02003,다세대주택,11110-100008772,11110-100014443,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,157,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,58.7,20,지상,1,0031, ,02003,다세대주택,11110-100008772,11110-100014444,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,158,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,65.9,20,지상,3,0031, ,02003,다세대주택,11110-100008772,11110-100014445,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,159,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동 17-31 공동주택 (김인순), ,0017,20110813,65.9,20,지상,4,0031, ,02003,다세대주택,11110-100008772,11110-100014446,11110-100011095,0,서울특별시 종로구 신교동 17-31번지,160,11110, ,21,철근콘크리트구조
0100,신축,10200,신교동17-44다세대주택, ,0017,20100827,37.8,10,지하,1,0044, ,02003,다세대주택,11110-149,11110-739,11110-141,0,서울특별시 종로구 신교동 17-44번지,161,11110, ,21,철근콘크리트구조
